! #lon(deg), lat(deg), depth(km), dVs(%), dVp(%), drho(%)
119.322 2.594 5351.000 4.000 0.000 0.000
119.322 2.594 5361.000 4.000 0.000 0.000
119.322 2.594 5371.000 4.000 0.000 0.000
120.119 2.594 5171.000 4.000 0.000 0.000
120.119 2.594 5181.000 4.000 0.000 0.000
120.119 2.594 5191.000 4.000 0.000 0.000
120.119 2.594 5201.000 4.000 0.000 0.000
120.119 2.594 5211.000 4.000 0.000 0.000
120.119 2.594 5221.000 4.000 0.000 0.000
120.119 2.594 5231.000 4.000 0.000 0.000
120.119 2.594 5241.000 4.000 0.000 0.000
120.119 2.594 5251.000 4.000 0.000 0.000
120.119 2.594 5261.000 4.000 0.000 0.000
120.119 2.594 5271.000 4.000 0.000 0.000
120.119 2.594 5281.000 4.000 0.000 0.000
120.119 2.594 5291.000 4.000 0.000 0.000
120.119 2.594 5301.000 4.000 0.000 0.000
120.119 2.594 5311.000 4.000 0.000 0.000
120.119 2.594 5321.000 4.000 0.000 0.000
120.119 2.594 5331.000 4.000 0.000 0.000
120.119 2.594 5341.000 4.000 0.000 0.000
120.119 2.594 5351.000 4.000 0.000 0.000
120.119 2.594 5361.000 4.000 0.000 0.000
120.119 2.594 5371.000 4.000 0.000 0.000
120.916 2.594 5171.000 4.000 0.000 0.000
120.916 2.594 5181.000 4.000 0.000 0.000
120.916 2.594 5191.000 4.000 0.000 0.000
120.916 2.594 5201.000 4.000 0.000 0.000
120.916 2.594 5211.000 4.000 0.000 0.000
120.916 2.594 5221.000 4.000 0.000 0.000
120.916 2.594 5231.000 4.000 0.000 0.000
120.916 2.594 5241.000 4.000 0.000 0.000
120.916 2.594 5251.000 4.000 0.000 0.000
120.916 2.594 5261.000 4.000 0.000 0.000
120.916 2.594 5271.000 4.000 0.000 0.000
120.916 2.594 5281.000 4.000 0.000 0.000
120.916 2.594 5291.000 4.000 0.000 0.000
120.916 2.594 5301.000 4.000 0.000 0.000
120.916 2.594 5311.000 4.000 0.000 0.000
120.916 2.594 5321.000 4.000 0.000 0.000
120.916 2.594 5331.000 4.000 0.000 0.000
120.916 2.594 5341.000 4.000 0.000 0.000
120.916 2.594 5351.000 4.000 0.000 0.000
120.916 2.594 5361.000 4.000 0.000 0.000
120.916 2.594 5371.000 4.000 0.000 0.000
121.713 2.594 5171.000 4.000 0.000 0.000
121.713 2.594 5181.000 4.000 0.000 0.000
121.713 2.594 5191.000 4.000 0.000 0.000
121.713 2.594 5201.000 4.000 0.000 0.000
121.713 2.594 5211.000 4.000 0.000 0.000
121.713 2.594 5221.000 4.000 0.000 0.000
121.713 2.594 5231.000 4.000 0.000 0.000
121.713 2.594 5241.000 4.000 0.000 0.000
121.713 2.594 5251.000 4.000 0.000 0.000
121.713 2.594 5261.000 4.000 0.000 0.000
121.713 2.594 5271.000 4.000 0.000 0.000
121.713 2.594 5281.000 4.000 0.000 0.000
121.713 2.594 5291.000 4.000 0.000 0.000
121.713 2.594 5301.000 4.000 0.000 0.000
121.713 2.594 5311.000 4.000 0.000 0.000
121.713 2.594 5321.000 4.000 0.000 0.000
121.713 2.594 5331.000 4.000 0.000 0.000
121.713 2.594 5341.000 4.000 0.000 0.000
121.713 2.594 5351.000 4.000 0.000 0.000
121.713 2.594 5361.000 4.000 0.000 0.000
121.713 2.594 5371.000 4.000 0.000 0.000
122.510 2.594 5171.000 4.000 0.000 0.000
122.510 2.594 5181.000 4.000 0.000 0.000
122.510 2.594 5191.000 4.000 0.000 0.000
122.510 2.594 5201.000 4.000 0.000 0.000
122.510 2.594 5211.000 4.000 0.000 0.000
122.510 2.594 5221.000 4.000 0.000 0.000
122.510 2.594 5231.000 4.000 0.000 0.000
122.510 2.594 5241.000 4.000 0.000 0.000
122.510 2.594 5251.000 4.000 0.000 0.000
122.510 2.594 5261.000 4.000 0.000 0.000
122.510 2.594 5271.000 4.000 0.000 0.000
122.510 2.594 5281.000 4.000 0.000 0.000
122.510 2.594 5291.000 4.000 0.000 0.000
122.510 2.594 5301.000 4.000 0.000 0.000
122.510 2.594 5311.000 4.000 0.000 0.000
122.510 2.594 5321.000 4.000 0.000 0.000
122.510 2.594 5331.000 4.000 0.000 0.000
122.510 2.594 5341.000 4.000 0.000 0.000
122.510 2.594 5351.000 4.000 0.000 0.000
122.510 2.594 5361.000 4.000 0.000 0.000
122.510 2.594 5371.000 4.000 0.000 0.000
123.307 2.594 5171.000 4.000 0.000 0.000
123.307 2.594 5181.000 4.000 0.000 0.000
123.307 2.594 5191.000 4.000 0.000 0.000
123.307 2.594 5201.000 4.000 0.000 0.000
123.307 2.594 5211.000 4.000 0.000 0.000
123.307 2.594 5221.000 4.000 0.000 0.000
123.307 2.594 5231.000 4.000 0.000 0.000
123.307 2.594 5241.000 4.000 0.000 0.000
123.307 2.594 5251.000 4.000 0.000 0.000
123.307 2.594 5261.000 4.000 0.000 0.000
123.307 2.594 5271.000 4.000 0.000 0.000
123.307 2.594 5281.000 4.000 0.000 0.000
123.307 2.594 5291.000 4.000 0.000 0.000
123.307 2.594 5301.000 4.000 0.000 0.000
123.307 2.594 5311.000 4.000 0.000 0.000
123.307 2.594 5321.000 4.000 0.000 0.000
123.307 2.594 5331.000 4.000 0.000 0.000
123.307 2.594 5341.000 4.000 0.000 0.000
123.307 2.594 5351.000 4.000 0.000 0.000
123.307 2.594 5361.000 4.000 0.000 0.000
123.307 2.594 5371.000 4.000 0.000 0.000
124.105 2.594 5171.000 4.000 0.000 0.000
124.105 2.594 5181.000 4.000 0.000 0.000
124.105 2.594 5191.000 4.000 0.000 0.000
124.105 2.594 5201.000 4.000 0.000 0.000
124.105 2.594 5211.000 4.000 0.000 0.000
124.105 2.594 5221.000 4.000 0.000 0.000
124.105 2.594 5231.000 4.000 0.000 0.000
124.105 2.594 5241.000 4.000 0.000 0.000
124.105 2.594 5251.000 4.000 0.000 0.000
124.105 2.594 5261.000 4.000 0.000 0.000
124.105 2.594 5271.000 4.000 0.000 0.000
124.105 2.594 5281.000 4.000 0.000 0.000
124.105 2.594 5291.000 4.000 0.000 0.000
124.105 2.594 5301.000 4.000 0.000 0.000
124.105 2.594 5311.000 4.000 0.000 0.000
124.105 2.594 5321.000 4.000 0.000 0.000
124.105 2.594 5331.000 4.000 0.000 0.000
124.105 2.594 5341.000 4.000 0.000 0.000
124.105 2.594 5351.000 4.000 0.000 0.000
124.105 2.594 5361.000 4.000 0.000 0.000
124.105 2.594 5371.000 4.000 0.000 0.000
124.902 2.594 5171.000 4.000 0.000 0.000
124.902 2.594 5181.000 4.000 0.000 0.000
124.902 2.594 5191.000 4.000 0.000 0.000
124.902 2.594 5201.000 4.000 0.000 0.000
124.902 2.594 5211.000 4.000 0.000 0.000
124.902 2.594 5221.000 4.000 0.000 0.000
124.902 2.594 5231.000 4.000 0.000 0.000
124.902 2.594 5241.000 4.000 0.000 0.000
124.902 2.594 5251.000 4.000 0.000 0.000
124.902 2.594 5261.000 4.000 0.000 0.000
124.902 2.594 5271.000 4.000 0.000 0.000
124.902 2.594 5281.000 4.000 0.000 0.000
124.902 2.594 5291.000 4.000 0.000 0.000
124.902 2.594 5301.000 4.000 0.000 0.000
124.902 2.594 5311.000 4.000 0.000 0.000
124.902 2.594 5321.000 4.000 0.000 0.000
124.902 2.594 5331.000 4.000 0.000 0.000
124.902 2.594 5341.000 4.000 0.000 0.000
124.902 2.594 5351.000 4.000 0.000 0.000
124.902 2.594 5361.000 4.000 0.000 0.000
124.902 2.594 5371.000 4.000 0.000 0.000
125.699 2.594 5171.000 4.000 0.000 0.000
125.699 2.594 5181.000 4.000 0.000 0.000
125.699 2.594 5191.000 4.000 0.000 0.000
125.699 2.594 5201.000 4.000 0.000 0.000
125.699 2.594 5211.000 4.000 0.000 0.000
125.699 2.594 5221.000 4.000 0.000 0.000
125.699 2.594 5231.000 4.000 0.000 0.000
125.699 2.594 5241.000 4.000 0.000 0.000
125.699 2.594 5251.000 4.000 0.000 0.000
125.699 2.594 5261.000 4.000 0.000 0.000
125.699 2.594 5271.000 4.000 0.000 0.000
125.699 2.594 5281.000 4.000 0.000 0.000
125.699 2.594 5291.000 4.000 0.000 0.000
125.699 2.594 5301.000 4.000 0.000 0.000
125.699 2.594 5311.000 4.000 0.000 0.000
125.699 2.594 5321.000 4.000 0.000 0.000
125.699 2.594 5331.000 4.000 0.000 0.000
125.699 2.594 5341.000 4.000 0.000 0.000
125.699 2.594 5351.000 4.000 0.000 0.000
125.699 2.594 5361.000 4.000 0.000 0.000
125.699 2.594 5371.000 4.000 0.000 0.000
126.496 2.594 5171.000 4.000 0.000 0.000
126.496 2.594 5181.000 4.000 0.000 0.000
126.496 2.594 5191.000 4.000 0.000 0.000
126.496 2.594 5201.000 4.000 0.000 0.000
126.496 2.594 5211.000 4.000 0.000 0.000
126.496 2.594 5221.000 4.000 0.000 0.000
126.496 2.594 5231.000 4.000 0.000 0.000
126.496 2.594 5241.000 4.000 0.000 0.000
126.496 2.594 5251.000 4.000 0.000 0.000
126.496 2.594 5261.000 4.000 0.000 0.000
126.496 2.594 5271.000 4.000 0.000 0.000
126.496 2.594 5281.000 4.000 0.000 0.000
126.496 2.594 5291.000 4.000 0.000 0.000
126.496 2.594 5301.000 4.000 0.000 0.000
126.496 2.594 5311.000 4.000 0.000 0.000
126.496 2.594 5321.000 4.000 0.000 0.000
126.496 2.594 5331.000 4.000 0.000 0.000
126.496 2.594 5341.000 4.000 0.000 0.000
126.496 2.594 5351.000 4.000 0.000 0.000
126.496 2.594 5361.000 4.000 0.000 0.000
126.496 2.594 5371.000 4.000 0.000 0.000
107.364 3.228 5171.000 4.000 0.000 0.000
107.364 3.228 5181.000 4.000 0.000 0.000
107.364 3.228 5191.000 4.000 0.000 0.000
107.364 3.228 5201.000 4.000 0.000 0.000
107.364 3.228 5211.000 4.000 0.000 0.000
107.364 3.228 5221.000 4.000 0.000 0.000
107.364 3.228 5231.000 4.000 0.000 0.000
107.364 3.228 5241.000 4.000 0.000 0.000
107.364 3.228 5251.000 4.000 0.000 0.000
107.364 3.228 5261.000 4.000 0.000 0.000
107.364 3.228 5271.000 4.000 0.000 0.000
107.364 3.228 5281.000 4.000 0.000 0.000
107.364 3.228 5291.000 4.000 0.000 0.000
107.364 3.228 5301.000 4.000 0.000 0.000
107.364 3.228 5311.000 4.000 0.000 0.000
107.364 3.228 5321.000 4.000 0.000 0.000
107.364 3.228 5331.000 4.000 0.000 0.000
107.364 3.228 5341.000 4.000 0.000 0.000
107.364 3.228 5351.000 4.000 0.000 0.000
107.364 3.228 5361.000 4.000 0.000 0.000
107.364 3.228 5371.000 4.000 0.000 0.000
108.162 3.228 5171.000 4.000 0.000 0.000
108.162 3.228 5181.000 4.000 0.000 0.000
108.162 3.228 5191.000 4.000 0.000 0.000
108.162 3.228 5201.000 4.000 0.000 0.000
108.162 3.228 5211.000 4.000 0.000 0.000
108.162 3.228 5221.000 4.000 0.000 0.000
108.162 3.228 5231.000 4.000 0.000 0.000
108.162 3.228 5241.000 4.000 0.000 0.000
108.162 3.228 5251.000 4.000 0.000 0.000
108.162 3.228 5261.000 4.000 0.000 0.000
108.162 3.228 5271.000 4.000 0.000 0.000
108.162 3.228 5281.000 4.000 0.000 0.000
108.162 3.228 5291.000 4.000 0.000 0.000
108.162 3.228 5301.000 4.000 0.000 0.000
108.162 3.228 5311.000 4.000 0.000 0.000
108.162 3.228 5321.000 4.000 0.000 0.000
108.162 3.228 5331.000 4.000 0.000 0.000
108.162 3.228 5341.000 4.000 0.000 0.000
108.162 3.228 5351.000 4.000 0.000 0.000
108.162 3.228 5361.000 4.000 0.000 0.000
108.162 3.228 5371.000 4.000 0.000 0.000
108.959 3.228 5171.000 4.000 0.000 0.000
108.959 3.228 5181.000 4.000 0.000 0.000
108.959 3.228 5191.000 4.000 0.000 0.000
108.959 3.228 5201.000 4.000 0.000 0.000
108.959 3.228 5211.000 4.000 0.000 0.000
108.959 3.228 5221.000 4.000 0.000 0.000
108.959 3.228 5231.000 4.000 0.000 0.000
108.959 3.228 5241.000 4.000 0.000 0.000
108.959 3.228 5251.000 4.000 0.000 0.000
108.959 3.228 5261.000 4.000 0.000 0.000
108.959 3.228 5271.000 4.000 0.000 0.000
108.959 3.228 5281.000 4.000 0.000 0.000
108.959 3.228 5291.000 4.000 0.000 0.000
108.959 3.228 5301.000 4.000 0.000 0.000
108.959 3.228 5311.000 4.000 0.000 0.000
108.959 3.228 5321.000 4.000 0.000 0.000
108.959 3.228 5331.000 4.000 0.000 0.000
108.959 3.228 5341.000 4.000 0.000 0.000
108.959 3.228 5351.000 4.000 0.000 0.000
108.959 3.228 5361.000 4.000 0.000 0.000
108.959 3.228 5371.000 4.000 0.000 0.000
109.756 3.228 5171.000 4.000 0.000 0.000
109.756 3.228 5181.000 4.000 0.000 0.000
109.756 3.228 5191.000 4.000 0.000 0.000
109.756 3.228 5201.000 4.000 0.000 0.000
109.756 3.228 5211.000 4.000 0.000 0.000
109.756 3.228 5221.000 4.000 0.000 0.000
109.756 3.228 5231.000 4.000 0.000 0.000
109.756 3.228 5241.000 4.000 0.000 0.000
109.756 3.228 5251.000 4.000 0.000 0.000
109.756 3.228 5261.000 4.000 0.000 0.000
109.756 3.228 5271.000 4.000 0.000 0.000
109.756 3.228 5281.000 4.000 0.000 0.000
109.756 3.228 5291.000 4.000 0.000 0.000
109.756 3.228 5301.000 4.000 0.000 0.000
109.756 3.228 5311.000 4.000 0.000 0.000
109.756 3.228 5321.000 4.000 0.000 0.000
109.756 3.228 5331.000 4.000 0.000 0.000
109.756 3.228 5341.000 4.000 0.000 0.000
109.756 3.228 5351.000 4.000 0.000 0.000
109.756 3.228 5361.000 4.000 0.000 0.000
109.756 3.228 5371.000 4.000 0.000 0.000
110.553 3.228 5171.000 4.000 0.000 0.000
110.553 3.228 5181.000 4.000 0.000 0.000
110.553 3.228 5191.000 4.000 0.000 0.000
110.553 3.228 5201.000 4.000 0.000 0.000
110.553 3.228 5211.000 4.000 0.000 0.000
110.553 3.228 5221.000 4.000 0.000 0.000
110.553 3.228 5231.000 4.000 0.000 0.000
110.553 3.228 5241.000 4.000 0.000 0.000
110.553 3.228 5251.000 4.000 0.000 0.000
110.553 3.228 5261.000 4.000 0.000 0.000
110.553 3.228 5271.000 4.000 0.000 0.000
110.553 3.228 5281.000 4.000 0.000 0.000
110.553 3.228 5291.000 4.000 0.000 0.000
110.553 3.228 5301.000 4.000 0.000 0.000
110.553 3.228 5311.000 4.000 0.000 0.000
110.553 3.228 5321.000 4.000 0.000 0.000
110.553 3.228 5331.000 4.000 0.000 0.000
110.553 3.228 5341.000 4.000 0.000 0.000
110.553 3.228 5351.000 4.000 0.000 0.000
110.553 3.228 5361.000 4.000 0.000 0.000
110.553 3.228 5371.000 4.000 0.000 0.000
111.350 3.228 5171.000 4.000 0.000 0.000
111.350 3.228 5181.000 4.000 0.000 0.000
111.350 3.228 5191.000 4.000 0.000 0.000
111.350 3.228 5201.000 4.000 0.000 0.000
111.350 3.228 5211.000 4.000 0.000 0.000
111.350 3.228 5221.000 4.000 0.000 0.000
111.350 3.228 5231.000 4.000 0.000 0.000
111.350 3.228 5241.000 4.000 0.000 0.000
111.350 3.228 5251.000 4.000 0.000 0.000
111.350 3.228 5261.000 4.000 0.000 0.000
111.350 3.228 5271.000 4.000 0.000 0.000
111.350 3.228 5281.000 4.000 0.000 0.000
111.350 3.228 5291.000 4.000 0.000 0.000
111.350 3.228 5301.000 4.000 0.000 0.000
111.350 3.228 5311.000 4.000 0.000 0.000
111.350 3.228 5321.000 4.000 0.000 0.000
111.350 3.228 5331.000 4.000 0.000 0.000
111.350 3.228 5341.000 4.000 0.000 0.000
111.350 3.228 5351.000 4.000 0.000 0.000
111.350 3.228 5361.000 4.000 0.000 0.000
111.350 3.228 5371.000 4.000 0.000 0.000
112.147 3.228 5171.000 4.000 0.000 0.000
112.147 3.228 5181.000 4.000 0.000 0.000
112.147 3.228 5191.000 4.000 0.000 0.000
112.147 3.228 5201.000 4.000 0.000 0.000
112.147 3.228 5211.000 4.000 0.000 0.000
112.147 3.228 5221.000 4.000 0.000 0.000
112.147 3.228 5231.000 4.000 0.000 0.000
112.147 3.228 5241.000 4.000 0.000 0.000
112.147 3.228 5251.000 4.000 0.000 0.000
112.147 3.228 5261.000 4.000 0.000 0.000
112.147 3.228 5271.000 4.000 0.000 0.000
112.147 3.228 5281.000 4.000 0.000 0.000
112.147 3.228 5291.000 4.000 0.000 0.000
112.147 3.228 5301.000 4.000 0.000 0.000
112.147 3.228 5311.000 4.000 0.000 0.000
112.147 3.228 5321.000 4.000 0.000 0.000
112.147 3.228 5331.000 4.000 0.000 0.000
112.147 3.228 5341.000 4.000 0.000 0.000
112.147 3.228 5351.000 4.000 0.000 0.000
112.147 3.228 5361.000 4.000 0.000 0.000
112.147 3.228 5371.000 4.000 0.000 0.000
112.944 3.228 5171.000 4.000 0.000 0.000
112.944 3.228 5181.000 4.000 0.000 0.000
112.944 3.228 5191.000 4.000 0.000 0.000
112.944 3.228 5201.000 4.000 0.000 0.000
112.944 3.228 5211.000 4.000 0.000 0.000
112.944 3.228 5221.000 4.000 0.000 0.000
112.944 3.228 5231.000 4.000 0.000 0.000
112.944 3.228 5241.000 4.000 0.000 0.000
112.944 3.228 5251.000 4.000 0.000 0.000
112.944 3.228 5261.000 4.000 0.000 0.000
112.944 3.228 5271.000 4.000 0.000 0.000
112.944 3.228 5281.000 4.000 0.000 0.000
112.944 3.228 5291.000 4.000 0.000 0.000
112.944 3.228 5301.000 4.000 0.000 0.000
112.944 3.228 5311.000 4.000 0.000 0.000
112.944 3.228 5321.000 4.000 0.000 0.000
112.944 3.228 5331.000 4.000 0.000 0.000
112.944 3.228 5341.000 4.000 0.000 0.000
112.944 3.228 5351.000 4.000 0.000 0.000
112.944 3.228 5361.000 4.000 0.000 0.000
112.944 3.228 5371.000 4.000 0.000 0.000
113.742 3.228 5171.000 4.000 0.000 0.000
113.742 3.228 5181.000 4.000 0.000 0.000
113.742 3.228 5191.000 4.000 0.000 0.000
113.742 3.228 5201.000 4.000 0.000 0.000
113.742 3.228 5211.000 4.000 0.000 0.000
113.742 3.228 5221.000 4.000 0.000 0.000
113.742 3.228 5231.000 4.000 0.000 0.000
113.742 3.228 5241.000 4.000 0.000 0.000
113.742 3.228 5251.000 4.000 0.000 0.000
113.742 3.228 5261.000 4.000 0.000 0.000
113.742 3.228 5271.000 4.000 0.000 0.000
113.742 3.228 5281.000 4.000 0.000 0.000
113.742 3.228 5291.000 4.000 0.000 0.000
113.742 3.228 5301.000 4.000 0.000 0.000
113.742 3.228 5311.000 4.000 0.000 0.000
113.742 3.228 5321.000 4.000 0.000 0.000
113.742 3.228 5331.000 4.000 0.000 0.000
113.742 3.228 5341.000 4.000 0.000 0.000
113.742 3.228 5351.000 4.000 0.000 0.000
113.742 3.228 5361.000 4.000 0.000 0.000
113.742 3.228 5371.000 4.000 0.000 0.000
114.539 3.228 5171.000 4.000 0.000 0.000
114.539 3.228 5181.000 4.000 0.000 0.000
114.539 3.228 5191.000 4.000 0.000 0.000
114.539 3.228 5201.000 4.000 0.000 0.000
114.539 3.228 5211.000 4.000 0.000 0.000
114.539 3.228 5221.000 4.000 0.000 0.000
114.539 3.228 5231.000 4.000 0.000 0.000
114.539 3.228 5241.000 4.000 0.000 0.000
114.539 3.228 5251.000 4.000 0.000 0.000
114.539 3.228 5261.000 4.000 0.000 0.000
114.539 3.228 5271.000 4.000 0.000 0.000
114.539 3.228 5281.000 4.000 0.000 0.000
114.539 3.228 5291.000 4.000 0.000 0.000
114.539 3.228 5301.000 4.000 0.000 0.000
114.539 3.228 5311.000 4.000 0.000 0.000
114.539 3.228 5321.000 4.000 0.000 0.000
114.539 3.228 5331.000 4.000 0.000 0.000
114.539 3.228 5341.000 4.000 0.000 0.000
114.539 3.228 5351.000 4.000 0.000 0.000
114.539 3.228 5361.000 4.000 0.000 0.000
114.539 3.228 5371.000 4.000 0.000 0.000
115.336 3.228 5171.000 4.000 0.000 0.000
115.336 3.228 5181.000 4.000 0.000 0.000
115.336 3.228 5191.000 4.000 0.000 0.000
115.336 3.228 5201.000 4.000 0.000 0.000
115.336 3.228 5211.000 4.000 0.000 0.000
115.336 3.228 5221.000 4.000 0.000 0.000
115.336 3.228 5231.000 4.000 0.000 0.000
115.336 3.228 5241.000 4.000 0.000 0.000
115.336 3.228 5251.000 4.000 0.000 0.000
115.336 3.228 5261.000 4.000 0.000 0.000
115.336 3.228 5271.000 4.000 0.000 0.000
115.336 3.228 5281.000 4.000 0.000 0.000
115.336 3.228 5291.000 4.000 0.000 0.000
115.336 3.228 5301.000 4.000 0.000 0.000
115.336 3.228 5311.000 4.000 0.000 0.000
115.336 3.228 5321.000 4.000 0.000 0.000
115.336 3.228 5331.000 4.000 0.000 0.000
115.336 3.228 5341.000 4.000 0.000 0.000
115.336 3.228 5351.000 4.000 0.000 0.000
115.336 3.228 5361.000 4.000 0.000 0.000
115.336 3.228 5371.000 4.000 0.000 0.000
116.133 3.228 5171.000 4.000 0.000 0.000
116.133 3.228 5181.000 4.000 0.000 0.000
116.133 3.228 5191.000 4.000 0.000 0.000
116.133 3.228 5201.000 4.000 0.000 0.000
116.133 3.228 5211.000 4.000 0.000 0.000
116.133 3.228 5221.000 4.000 0.000 0.000
116.133 3.228 5231.000 4.000 0.000 0.000
116.133 3.228 5241.000 4.000 0.000 0.000
116.133 3.228 5251.000 4.000 0.000 0.000
116.133 3.228 5261.000 4.000 0.000 0.000
116.133 3.228 5271.000 4.000 0.000 0.000
116.133 3.228 5281.000 4.000 0.000 0.000
116.133 3.228 5291.000 4.000 0.000 0.000
116.133 3.228 5301.000 4.000 0.000 0.000
116.133 3.228 5311.000 4.000 0.000 0.000
116.133 3.228 5321.000 4.000 0.000 0.000
116.133 3.228 5331.000 4.000 0.000 0.000
116.133 3.228 5341.000 4.000 0.000 0.000
116.133 3.228 5351.000 4.000 0.000 0.000
116.133 3.228 5361.000 4.000 0.000 0.000
116.133 3.228 5371.000 4.000 0.000 0.000
116.930 3.228 5171.000 4.000 0.000 0.000
116.930 3.228 5181.000 4.000 0.000 0.000
116.930 3.228 5191.000 4.000 0.000 0.000
116.930 3.228 5201.000 4.000 0.000 0.000
116.930 3.228 5211.000 4.000 0.000 0.000
116.930 3.228 5221.000 4.000 0.000 0.000
116.930 3.228 5231.000 4.000 0.000 0.000
116.930 3.228 5241.000 4.000 0.000 0.000
116.930 3.228 5251.000 4.000 0.000 0.000
116.930 3.228 5261.000 4.000 0.000 0.000
116.930 3.228 5271.000 4.000 0.000 0.000
116.930 3.228 5281.000 4.000 0.000 0.000
116.930 3.228 5291.000 4.000 0.000 0.000
116.930 3.228 5301.000 4.000 0.000 0.000
116.930 3.228 5311.000 4.000 0.000 0.000
116.930 3.228 5321.000 4.000 0.000 0.000
116.930 3.228 5331.000 4.000 0.000 0.000
116.930 3.228 5341.000 4.000 0.000 0.000
116.930 3.228 5351.000 4.000 0.000 0.000
116.930 3.228 5361.000 4.000 0.000 0.000
116.930 3.228 5371.000 4.000 0.000 0.000
117.727 3.228 5171.000 4.000 0.000 0.000
117.727 3.228 5181.000 4.000 0.000 0.000
117.727 3.228 5191.000 4.000 0.000 0.000
117.727 3.228 5201.000 4.000 0.000 0.000
117.727 3.228 5211.000 4.000 0.000 0.000
117.727 3.228 5221.000 4.000 0.000 0.000
117.727 3.228 5231.000 4.000 0.000 0.000
117.727 3.228 5241.000 4.000 0.000 0.000
117.727 3.228 5251.000 4.000 0.000 0.000
117.727 3.228 5261.000 4.000 0.000 0.000
117.727 3.228 5271.000 4.000 0.000 0.000
117.727 3.228 5281.000 4.000 0.000 0.000
117.727 3.228 5291.000 4.000 0.000 0.000
117.727 3.228 5301.000 4.000 0.000 0.000
117.727 3.228 5311.000 4.000 0.000 0.000
117.727 3.228 5321.000 4.000 0.000 0.000
117.727 3.228 5331.000 4.000 0.000 0.000
117.727 3.228 5341.000 4.000 0.000 0.000
117.727 3.228 5351.000 4.000 0.000 0.000
117.727 3.228 5361.000 4.000 0.000 0.000
117.727 3.228 5371.000 4.000 0.000 0.000
118.524 3.228 5171.000 4.000 0.000 0.000
118.524 3.228 5181.000 4.000 0.000 0.000
118.524 3.228 5191.000 4.000 0.000 0.000
118.524 3.228 5201.000 4.000 0.000 0.000
118.524 3.228 5211.000 4.000 0.000 0.000
118.524 3.228 5221.000 4.000 0.000 0.000
118.524 3.228 5231.000 4.000 0.000 0.000
118.524 3.228 5241.000 4.000 0.000 0.000
118.524 3.228 5251.000 4.000 0.000 0.000
118.524 3.228 5261.000 4.000 0.000 0.000
118.524 3.228 5271.000 4.000 0.000 0.000
118.524 3.228 5281.000 4.000 0.000 0.000
118.524 3.228 5291.000 4.000 0.000 0.000
118.524 3.228 5301.000 4.000 0.000 0.000
118.524 3.228 5311.000 4.000 0.000 0.000
118.524 3.228 5321.000 4.000 0.000 0.000
118.524 3.228 5331.000 4.000 0.000 0.000
118.524 3.228 5341.000 4.000 0.000 0.000
118.524 3.228 5351.000 4.000 0.000 0.000
118.524 3.228 5361.000 4.000 0.000 0.000
118.524 3.228 5371.000 4.000 0.000 0.000
119.322 3.228 5171.000 4.000 0.000 0.000
119.322 3.228 5181.000 4.000 0.000 0.000
119.322 3.228 5191.000 4.000 0.000 0.000
119.322 3.228 5201.000 4.000 0.000 0.000
119.322 3.228 5211.000 4.000 0.000 0.000
119.322 3.228 5221.000 4.000 0.000 0.000
119.322 3.228 5231.000 4.000 0.000 0.000
119.322 3.228 5241.000 4.000 0.000 0.000
119.322 3.228 5251.000 4.000 0.000 0.000
119.322 3.228 5261.000 4.000 0.000 0.000
119.322 3.228 5271.000 4.000 0.000 0.000
119.322 3.228 5281.000 4.000 0.000 0.000
119.322 3.228 5291.000 4.000 0.000 0.000
119.322 3.228 5301.000 4.000 0.000 0.000
119.322 3.228 5311.000 4.000 0.000 0.000
119.322 3.228 5321.000 4.000 0.000 0.000
119.322 3.228 5331.000 4.000 0.000 0.000
119.322 3.228 5341.000 4.000 0.000 0.000
119.322 3.228 5351.000 4.000 0.000 0.000
119.322 3.228 5361.000 4.000 0.000 0.000
119.322 3.228 5371.000 4.000 0.000 0.000
120.119 3.228 5171.000 4.000 0.000 0.000
120.119 3.228 5181.000 4.000 0.000 0.000
120.119 3.228 5191.000 4.000 0.000 0.000
120.119 3.228 5201.000 4.000 0.000 0.000
120.119 3.228 5211.000 4.000 0.000 0.000
120.119 3.228 5221.000 4.000 0.000 0.000
120.119 3.228 5231.000 4.000 0.000 0.000
120.119 3.228 5241.000 4.000 0.000 0.000
120.119 3.228 5251.000 4.000 0.000 0.000
120.119 3.228 5261.000 4.000 0.000 0.000
120.119 3.228 5271.000 4.000 0.000 0.000
120.119 3.228 5281.000 4.000 0.000 0.000
120.119 3.228 5291.000 4.000 0.000 0.000
120.119 3.228 5301.000 4.000 0.000 0.000
120.119 3.228 5311.000 4.000 0.000 0.000
120.119 3.228 5321.000 4.000 0.000 0.000
120.119 3.228 5331.000 4.000 0.000 0.000
120.119 3.228 5341.000 4.000 0.000 0.000
120.119 3.228 5351.000 4.000 0.000 0.000
120.119 3.228 5361.000 4.000 0.000 0.000
120.119 3.228 5371.000 4.000 0.000 0.000
120.916 3.228 5171.000 4.000 0.000 0.000
120.916 3.228 5181.000 4.000 0.000 0.000
120.916 3.228 5191.000 4.000 0.000 0.000
120.916 3.228 5201.000 4.000 0.000 0.000
120.916 3.228 5211.000 4.000 0.000 0.000
120.916 3.228 5221.000 4.000 0.000 0.000
120.916 3.228 5231.000 4.000 0.000 0.000
120.916 3.228 5241.000 4.000 0.000 0.000
120.916 3.228 5251.000 4.000 0.000 0.000
